"index_in_split"	"public_essay_id"	"public_prompt_id"	"public_user_id"	"L1"	"version"	"split"	"noop"	"n.edits"	"auto_cefr"	"human_cefr"
1255	"essay_298f35b9999de78e"	"prompt_179938ed5e90b50a"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"final"	"train"	FALSE	17	"B2+"	"B2"
1256	"essay_6bc7a389aa3fde05"	"prompt_13020c2a757e39d5"	"user_c5c82906510c2f5a"	"Spanish"	"final"	"train"	FALSE	39	"B1+"	"B1+"
1257	"essay_ccf5cce4e6f15bfd"	"prompt_029cb9051e09e186"	"user_edd8a0fc169a6b81"	"Portuguese"	"final"	"train"	FALSE	17	"A2"	"A2+"
1258	"essay_d505ec38a18a84f0"	"prompt_a48191f7b89e3523"	"user_73a996108410cdc2"	"Portuguese"	"final"	"train"	FALSE	26	"B1"	"B1+"
1259	"essay_9feed1a9bcaa3305"	"prompt_7fb0941f7b739572"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	9	"B1+"	"B1+"
1260	"essay_873476ce085d9b59"	"prompt_58b9f5f522c0a1ba"	"user_22e8fb0e5eeef58c"	"Chinese"	"final"	"train"	FALSE	18	"B2+"	"B2"
1261	"essay_8e1266510173833d"	"prompt_29081c0eb3c823b4"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	30	"B2"	"B1"
1262	"essay_50192f0341303a5b"	"prompt_6748f85e7e8f36b6"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	23	"B1+"	"B1+"
1263	"essay_41f3865f7b1b8b3e"	"prompt_49f744b86a7de069"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	8	"A2+"	"A2"
1264	"essay_63a4862157486eb2"	"prompt_394b6f53ecc6f98d"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	12	"C1"	"B2"
1265	"essay_e15d0a2103062b98"	"prompt_40037060180c75db"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	2	"A2+"	"B1"
1266	"essay_93a8594a9b81b148"	"prompt_4671630d1fa03592"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	2	"A2+"	"B1"
1267	"essay_409ec3f49a6d2a13"	"prompt_d3e35405e2378ac9"	"user_8fedbd7e53ae686f"	"French"	"final"	"train"	FALSE	20	"B2"	"B1+"
1268	"essay_fb08eb6d454abe1d"	"prompt_046678dfe42e3068"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	28	"B1"	"B1+"
1269	"essay_7472ba0d5ff3df81"	"prompt_6305e66e9a1bd3db"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	7	"B2+"	"B2"
1270	"essay_1f21e3e2071fb2a3"	"prompt_029cb9051e09e186"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	15	"A2+"	"A2+"
1271	"essay_f82a0c70b0bf77f2"	"prompt_29081c0eb3c823b4"	"user_025f22aecc817158"	"Portuguese"	"final"	"train"	FALSE	49	"B1+"	"B1"
1272	"essay_e9310b9fe86940a1"	"prompt_e3b16d9c3c7b3cc8"	"user_2eabaa3e70ce66d0"	"Japanese"	"final"	"train"	FALSE	12	"A2"	"A2+"
1273	"essay_7c4d7b05dfcbec3d"	"prompt_e404501e9bbbc094"	"user_5a89f73fcdf36c4a"	"Dutch"	"final"	"train"	FALSE	7	"C2+"	"C1+"
1274	"essay_a3327f17588efa53"	"prompt_179938ed5e90b50a"	"user_0942a218bf139e7f"	"Portuguese"	"final"	"train"	FALSE	20	"B2+"	"B1+"
1275	"essay_bd2efe558be08ad9"	"prompt_6748f85e7e8f36b6"	"user_3da0268a93d2c338"	"Arabic"	"final"	"train"	FALSE	30	"B2"	"B1+"
1276	"essay_5faca599f200a846"	"prompt_e4c497f7613dcf8a"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	20	"C1+"	"B2"
1277	"essay_932a7a2fc42e03d5"	"prompt_49f744b86a7de069"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	2	"B1"	"A2+"
1278	"essay_5e6bfd83a4f2a99d"	"prompt_e3b16d9c3c7b3cc8"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	1	"A2+"	"B1"
1279	"essay_9c13cbc941d18ad8"	"prompt_91626718bd3e657e"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	10	"B1+"	"B1"
1280	"essay_b7e8d04c9c3d3a07"	"prompt_79d7b6720d30aa96"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	19	"B1+"	"B1"
1281	"essay_3cd9c503e78f0af2"	"prompt_046678dfe42e3068"	"user_f18da42896badc30"	"Burmese"	"final"	"train"	FALSE	32	"B1+"	"B1+"
1282	"essay_81228bc21566ca9a"	"prompt_a3271cf10d32656b"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	30	"B2"	"B1+"
1283	"essay_480893b037433508"	"prompt_9975b4bd24cfacd8"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	43	"B2+"	"B1+"
1284	"essay_656b4e0949528e32"	"prompt_a48191f7b89e3523"	"user_71ee19c1ac6f7ca0"	"Vietnamese"	"final"	"train"	FALSE	11	"B2+"	"B2+"
1285	"essay_504b7f0925b244d1"	"prompt_2ef4e350c1009968"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	1	"A2+"	"B1"
1286	"essay_0aea0a2f8919f1d7"	"prompt_719435a48902a4b5"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	3	"A2+"	"B1"
1287	"essay_75e283b23572cc85"	"prompt_6748f85e7e8f36b6"	"user_b3e5c4363a6f9ec0"	"Persian"	"final"	"train"	FALSE	21	"C1+"	"C1"
1288	"essay_93089859a28ec8b0"	"prompt_a48191f7b89e3523"	"user_b3e5c4363a6f9ec0"	"Persian"	"final"	"train"	FALSE	28	"B2+"	"B1+"
1289	"essay_364483a2f0957b27"	"prompt_91626718bd3e657e"	"user_87f02e2c4eb3526d"	"Romanian"	"final"	"train"	FALSE	4	"C1"	"B2"
1290	"essay_7f844de739db61f1"	"prompt_6748f85e7e8f36b6"	"user_48eaa015bcf62267"	"Vietnamese"	"final"	"train"	FALSE	17	"C1"	"B2+"
1291	"essay_f24239dc38af58fb"	"prompt_29081c0eb3c823b4"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	14	"C1"	"B1+"
1292	"essay_8c53c8ec1806be54"	"prompt_9975b4bd24cfacd8"	"user_3da0268a93d2c338"	"Arabic"	"final"	"train"	FALSE	39	"B1"	"B1"
1293	"essay_b32854a30bba3499"	"prompt_40037060180c75db"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	5	"A2+"	"A2+"
1294	"essay_b29fe806d9c81eb2"	"prompt_4671630d1fa03592"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	6	"A2+"	"A2+"
1295	"essay_3c7ed78fe9573688"	"prompt_6305e66e9a1bd3db"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	11	"B1"	"A2+"
1296	"essay_d7acc9c1a87fc82e"	"prompt_e404501e9bbbc094"	"user_0551656b7dacb6d7"	"Spanish"	"final"	"train"	FALSE	18	"B1+"	"B1+"
1297	"essay_1e60796ac3a1dc36"	"prompt_e404501e9bbbc094"	"user_c6a30c6c667ceb7a"	"Thai"	"final"	"train"	FALSE	13	"B2+"	"C1"
1298	"essay_af5f0e60a3bef41c"	"prompt_98e191fa5bded725"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	3	"A2+"	"A2+"
1299	"essay_636270b4fada6a5d"	"prompt_2ef4e350c1009968"	"user_2eabaa3e70ce66d0"	"Japanese"	"final"	"train"	FALSE	8	"A2+"	"A2+"
1300	"essay_b10cdebdce0a3584"	"prompt_029cb9051e09e186"	"user_1775c1f82609017a"	"Vietnamese"	"final"	"train"	FALSE	19	"A2+"	"A2"
1301	"essay_11e58e49cd4d078f"	"prompt_6748f85e7e8f36b6"	"user_a15b258cac354c33"	"Vietnamese"	"final"	"train"	FALSE	21	"B2+"	"B2"
1302	"essay_234acadc4d8e9dab"	"prompt_9975b4bd24cfacd8"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	26	"B1+"	"B2"
1303	"essay_81064ec00f49b850"	"prompt_394b6f53ecc6f98d"	"user_24a5495aeba183fc"	"Italian"	"final"	"train"	FALSE	38	"C2+"	"B2"
1304	"essay_0e97b3a55ab240d6"	"prompt_2adc00d65002bc78"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	6	"A2+"	"A2+"
1305	"essay_3c3c1d5e4736aac9"	"prompt_6d735aae1b87fea9"	"user_24a5495aeba183fc"	"Italian"	"final"	"train"	FALSE	24	"B2+"	"B2"
1306	"essay_d878714e1a288d66"	"prompt_9d22a5a9df98ce09"	"user_c826b83a22a11f98"	"Spanish"	"final"	"train"	FALSE	26	"B1+"	"B1+"
1307	"essay_0f23aa2dd793410f"	"prompt_13020c2a757e39d5"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	40	"B1"	"B1+"
1308	"essay_13ab6a91715c5834"	"prompt_2adc00d65002bc78"	"user_1775c1f82609017a"	"Vietnamese"	"final"	"train"	FALSE	13	"A1+"	"A2"
1309	"essay_524bbf6650c618be"	"prompt_394b6f53ecc6f98d"	"user_a15b258cac354c33"	"Vietnamese"	"final"	"train"	FALSE	41	"B2+"	"B2"
1310	"essay_f1926a17120e166e"	"prompt_e3b16d9c3c7b3cc8"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	7	"A2+"	"B1"
1311	"essay_14e6f9edacab40a5"	"prompt_719435a48902a4b5"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	2	"A2+"	"B1"
1312	"essay_1ea7c7a3f7c75b96"	"prompt_40037060180c75db"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	7	"A2"	"A2+"
1313	"essay_2a440111457a4d81"	"prompt_17eab621f9e89332"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	22	"A2+"	"B1"
1314	"essay_120feb3c171f3219"	"prompt_a16c7dd5b5c59b57"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	24	"B1"	"B1"
1315	"essay_2cb29608af07d713"	"prompt_79d7b6720d30aa96"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	13	"A2+"	"A2+"
1316	"essay_5317a1ca22fa278b"	"prompt_58b9f5f522c0a1ba"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	20	"B2"	"B1"
1317	"essay_7992a4dd0b31f5fd"	"prompt_6305e66e9a1bd3db"	"user_98bb2f91655f3947"	"Portuguese"	"final"	"train"	FALSE	23	"B1"	"A2+"
1318	"essay_d6671f4cd19b9185"	"prompt_98e191fa5bded725"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	5	"A2+"	"A2+"
1319	"essay_ba5b50c30e938ec0"	"prompt_2adc00d65002bc78"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	6	"B1"	"B1+"
1320	"essay_2bd952449fb7469b"	"prompt_9d22a5a9df98ce09"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	39	"B2"	"B1+"
1321	"essay_93b6539bb3187451"	"prompt_394b6f53ecc6f98d"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	39	"B2+"	"B1+"
1322	"essay_c1b97a69d6ca756a"	"prompt_29081c0eb3c823b4"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	46	"B1+"	"B1+"
1323	"essay_d202ae4d686e27c5"	"prompt_6d735aae1b87fea9"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	46	"B1+"	"B1"
1324	"essay_f570be9980d6442a"	"prompt_58852905890136d4"	"user_e8e0e9478b116e65"	"Spanish"	"final"	"train"	FALSE	48	"B2"	"B1"
1325	"essay_4d10261c4059acdd"	"prompt_9564cdfd1ab47024"	"user_e03d332f4dd621e1"	"Spanish"	"final"	"train"	FALSE	19	"C1"	"B2"
1326	"essay_3caf9f54ec246650"	"prompt_e4c497f7613dcf8a"	"user_a15b258cac354c33"	"Vietnamese"	"final"	"train"	FALSE	32	"B1+"	"B1+"
1327	"essay_be0ceb81366a2f4a"	"prompt_9975b4bd24cfacd8"	"user_a15b258cac354c33"	"Vietnamese"	"final"	"train"	FALSE	27	"B2"	"B1+"
1328	"essay_5bfeb947334fc782"	"prompt_17eab621f9e89332"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	5	"B1+"	"B1"
1329	"essay_1aa42018c6b3448b"	"prompt_6748f85e7e8f36b6"	"user_24a5495aeba183fc"	"Italian"	"final"	"train"	FALSE	11	"B1+"	"B2"
1330	"essay_945188e2d88ab98d"	"prompt_a3271cf10d32656b"	"user_6a5d5e5450876707"	"Arabic"	"final"	"train"	FALSE	44	"B1+"	"B1+"
1331	"essay_ec37ec70936b3bbb"	"prompt_a16c7dd5b5c59b57"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	7	"B1"	"B1"
1332	"essay_bd9d0d25c6117ad9"	"prompt_394b6f53ecc6f98d"	"user_c826b83a22a11f98"	"Spanish"	"final"	"train"	FALSE	34	"B2"	"B1+"
1333	"essay_2d2a1785f05527ce"	"prompt_98e191fa5bded725"	"user_1775c1f82609017a"	"Vietnamese"	"final"	"train"	FALSE	12	"B1"	"A2+"
1334	"essay_77945f84e5553d8f"	"prompt_046678dfe42e3068"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	49	"B2"	"B1+"
1335	"essay_fdd202f9d558d4d2"	"prompt_9d22a5a9df98ce09"	"user_f6d7394d7e3e0b0a"	"Arabic"	"final"	"train"	FALSE	32	"B2"	"B1+"
1336	"essay_d4fc1e97ffb68efa"	"prompt_6748f85e7e8f36b6"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	4	"B2"	"B2+"
1337	"essay_cb0ba19692b23642"	"prompt_046678dfe42e3068"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	35	"B2+"	"B1+"
1338	"essay_c2cc39800ce60010"	"prompt_9564cdfd1ab47024"	"user_ed40146b405ce8d0"	"German"	"final"	"train"	FALSE	5	"B2+"	"B2+"
1339	"essay_c2d1ab81ee544099"	"prompt_29081c0eb3c823b4"	"user_c826b83a22a11f98"	"Spanish"	"final"	"train"	FALSE	31	"B2"	"B1"
1340	"essay_b076de008054e8cc"	"prompt_9975b4bd24cfacd8"	"user_c826b83a22a11f98"	"Spanish"	"final"	"train"	FALSE	26	"B2"	"B1+"
1341	"essay_39a7e37153c8a91c"	"prompt_d3e35405e2378ac9"	"user_c826b83a22a11f98"	"Spanish"	"final"	"train"	FALSE	18	"B1+"	"B1+"
1342	"essay_2cb92c25d981ab0f"	"prompt_e4c497f7613dcf8a"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	7	"B2+"	"B1+"
1343	"essay_94a661a0381ad485"	"prompt_9975b4bd24cfacd8"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	14	"C1"	"B2"
1344	"essay_0ef117b42169340a"	"prompt_9d22a5a9df98ce09"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	24	"C1+"	"B2+"
1345	"essay_fcab2a0b99d17754"	"prompt_7fb0941f7b739572"	"user_e4f9def4f4459a4f"	"Portuguese"	"final"	"train"	FALSE	2	"A2+"	"A2+"
1346	"essay_0b2cbc48435d2545"	"prompt_8e0f8cbbba514658"	"user_b1149511adb1928a"	"Arabic"	"final"	"train"	FALSE	31	"B2+"	"B2"
1347	"essay_111e3c2dd1c74493"	"prompt_6d735aae1b87fea9"	"user_3da0268a93d2c338"	"Arabic"	"final"	"train"	FALSE	41	"B1"	"A1+"
1348	"essay_d6398904c6ab2abd"	"prompt_394b6f53ecc6f98d"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	23	"B2+"	"C1"
1349	"essay_8063d50f0c09d7e4"	"prompt_2865cfff040b541d"	"user_6ce7e27a05893051"	"Italian"	"final"	"train"	FALSE	12	"C2"	"C1"
1350	"essay_adb17759be1ddbf9"	"prompt_58852905890136d4"	"user_025f22aecc817158"	"Portuguese"	"final"	"train"	FALSE	44	"A2+"	"B1+"
1351	"essay_99d4ae1fbf9c172d"	"prompt_6d735aae1b87fea9"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	9	"B2"	"B2"
1352	"essay_a0cadd024192c7a6"	"prompt_6d735aae1b87fea9"	"user_b008f18607f92b6a"	"Spanish"	"final"	"train"	FALSE	41	"B1"	"B1+"
1353	"essay_54cbae2bcd8960e6"	"prompt_046678dfe42e3068"	"user_c0fd655ac8422f76"	"Portuguese"	"final"	"train"	FALSE	19	"B2"	"B1+"
1354	"essay_a7d0d7cfd3fb9557"	"prompt_6748f85e7e8f36b6"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	27	"B1+"	"B2+"
1355	"essay_58a8bc9d3f5411ef"	"prompt_39db840b1dee1ac1"	"user_b4555ab6baecc996"	"German"	"final"	"train"	FALSE	25	"B2+"	"B2"
1356	"essay_98d9bdb0e6e4dae7"	"prompt_d3e35405e2378ac9"	"user_d3d583fd31d4e39b"	"Spanish"	"final"	"train"	FALSE	19	"B1"	"B1+"
1357	"essay_5c9520f3721f5712"	"prompt_58852905890136d4"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	13	"B1+"	"B2"
1358	"essay_853f1e22f6e4a50f"	"prompt_58852905890136d4"	"user_c1cec92a59f53454"	"Vietnamese"	"final"	"train"	FALSE	38	"B2+"	"B2+"
1359	"essay_d5c4f88247c82836"	"prompt_1a893b704d9d98d4"	"user_6ce7e27a05893051"	"Italian"	"final"	"train"	FALSE	8	"C1"	"C1"
1360	"essay_6d80767f10bcfc08"	"prompt_79d7b6720d30aa96"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	2	"A2+"	"B1"
1361	"essay_6b70e4f9d2a5d618"	"prompt_82f61f70f00cce70"	"user_54ea77d88b4fb9f0"	"Italian"	"final"	"train"	FALSE	4	"B2+"	"C1"
1362	"essay_1997fddacee3491c"	"prompt_4671630d1fa03592"	"user_e4f9def4f4459a4f"	"Portuguese"	"final"	"train"	FALSE	2	"A2+"	"B1"
1363	"essay_4740ebbead2f7bd6"	"prompt_e0d347fb2afea90b"	"user_6ce7e27a05893051"	"Italian"	"final"	"train"	FALSE	14	"C2"	"C1"
1364	"essay_1e66fd9949cc05b1"	"prompt_39db840b1dee1ac1"	"user_b1149511adb1928a"	"Arabic"	"final"	"train"	FALSE	28	"B2+"	"B2+"
1365	"essay_af41eea4bd9fd3ca"	"prompt_30d627bea13ce859"	"user_b1149511adb1928a"	"Arabic"	"final"	"train"	FALSE	25	"B2+"	"B2"
1366	"essay_fb5381c808b02a6c"	"prompt_046678dfe42e3068"	"user_ee83a013ad6dfd73"	"Spanish"	"final"	"train"	FALSE	28	"C2"	"B2+"
1367	"essay_66b73a1580e1904b"	"prompt_e4c497f7613dcf8a"	"user_3da0268a93d2c338"	"Arabic"	"final"	"train"	FALSE	33	"B1"	"B1"
1368	"essay_f8c67cac314f12be"	"prompt_30d627bea13ce859"	"user_cf40c5eb72b4ea75"	"Arabic"	"final"	"train"	FALSE	58	"B1+"	"A2+"
1369	"essay_3f3d75a31a33bf56"	"prompt_79d7b6720d30aa96"	"user_87f02e2c4eb3526d"	"Romanian"	"final"	"train"	FALSE	2	"B2+"	"B1+"
1370	"essay_5729695f50297df0"	"prompt_9d22a5a9df98ce09"	"user_ee83a013ad6dfd73"	"Spanish"	"final"	"train"	FALSE	54	"C1+"	"B2+"
1371	"essay_1f7973f181852703"	"prompt_40037060180c75db"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	10	"A2"	"A2+"
1372	"essay_74e2a97279b75c29"	"prompt_58b9f5f522c0a1ba"	"user_3c38f06b9c1fe368"	"Portuguese"	"final"	"train"	FALSE	17	"B2+"	"C1"
1373	"essay_97b1cde7666da7bd"	"prompt_58852905890136d4"	"user_d91bec0d4aefda9a"	"Portuguese"	"final"	"train"	FALSE	14	"B1+"	"B2+"
1374	"essay_b7c28bbd72eef561"	"prompt_13020c2a757e39d5"	"user_9ea4023af603c4f8"	"Persian"	"final"	"train"	FALSE	35	"A2+"	"B1"
1375	"essay_cc62e36fa221a94f"	"prompt_40037060180c75db"	"user_e4f9def4f4459a4f"	"Portuguese"	"final"	"train"	TRUE	0	"A2+"	"B1"
1376	"essay_842876227ee3c6d0"	"prompt_4671630d1fa03592"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	4	"A1+"	"A2+"
1377	"essay_61849f325a38c510"	"prompt_6e0152cf70e42a3a"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	10	"A2+"	"A2+"
1378	"essay_c2ae796cb2f9d66b"	"prompt_029cb9051e09e186"	"user_87f02e2c4eb3526d"	"Romanian"	"final"	"train"	FALSE	7	"B1+"	"B1+"
1379	"essay_0ae547c562d53bde"	"prompt_394b6f53ecc6f98d"	"user_2793ab43c830ae5b"	"French"	"final"	"train"	FALSE	22	"C1+"	"B2+"
1380	"essay_f166cf5f748839c5"	"prompt_a16c7dd5b5c59b57"	"user_1775c1f82609017a"	"Vietnamese"	"final"	"train"	FALSE	13	"A2"	"A2+"
1381	"essay_d42377a244d035b1"	"prompt_046678dfe42e3068"	"user_edd8a0fc169a6b81"	"Portuguese"	"final"	"train"	FALSE	23	"A2+"	"B1+"
1382	"essay_e993842b24d6beef"	"prompt_e4c497f7613dcf8a"	"user_02f70d86dee3c46f"	"Burmese"	"final"	"train"	FALSE	36	"C1"	"B2"
1383	"essay_e807c1f73e35e76f"	"prompt_e3b16d9c3c7b3cc8"	"user_98bb2f91655f3947"	"Portuguese"	"final"	"train"	FALSE	3	"B1+"	"A2+"
1384	"essay_f0ed740a4958a68e"	"prompt_2ef4e350c1009968"	"user_98bb2f91655f3947"	"Portuguese"	"final"	"train"	FALSE	12	"A2+"	"A2+"
1385	"essay_8ea75e1e8ee3f74b"	"prompt_a48191f7b89e3523"	"user_cf4fae0bbda7f1a5"	"Czech"	"final"	"train"	FALSE	24	"B1+"	"B1+"
1386	"essay_5c07008a7249862e"	"prompt_179938ed5e90b50a"	"user_cf4fae0bbda7f1a5"	"Czech"	"final"	"train"	FALSE	18	"B2"	"B1+"
1387	"essay_4640d2148756b984"	"prompt_6305e66e9a1bd3db"	"user_fe22443efc4db1b1"	"Turkish"	"final"	"train"	FALSE	13	"B1"	"B1"
1388	"essay_cb5b59d584f1f2bf"	"prompt_17eab621f9e89332"	"user_025f22aecc817158"	"Portuguese"	"final"	"train"	FALSE	8	"A2+"	"A2+"
1389	"essay_27ca6f009f6930a7"	"prompt_a16c7dd5b5c59b57"	"user_025f22aecc817158"	"Portuguese"	"final"	"train"	FALSE	17	"A1+"	"A2+"
1390	"essay_fa6e0810c58d1a07"	"prompt_91626718bd3e657e"	"user_025f22aecc817158"	"Portuguese"	"final"	"train"	FALSE	10	"A2+"	"A2+"
1391	"essay_7bf59d9b64d38b0b"	"prompt_046678dfe42e3068"	"user_d587b9636af2975e"	"Portuguese"	"final"	"train"	FALSE	40	"A2+"	"B1+"
1392	"essay_827b428be7c01821"	"prompt_179938ed5e90b50a"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	19	"B2"	"B2"
1393	"essay_4d921903c5129fb8"	"prompt_58852905890136d4"	"user_cf4fae0bbda7f1a5"	"Czech"	"final"	"train"	FALSE	30	"B2"	"B1+"
1394	"essay_78d641579daa88b2"	"prompt_39db840b1dee1ac1"	"user_9ea4023af603c4f8"	"Persian"	"final"	"train"	FALSE	34	"B1+"	"B1+"
1395	"essay_cb71ae45de506254"	"prompt_2adc00d65002bc78"	"user_fbda00f7b534ccd2"	"Portuguese"	"final"	"train"	FALSE	7	"A2+"	"A2+"
1396	"essay_12c94b62dbcbc825"	"prompt_394b6f53ecc6f98d"	"user_ee83a013ad6dfd73"	"Spanish"	"final"	"train"	FALSE	46	"C2+"	"B2+"
1397	"essay_a585eea6e9c55b06"	"prompt_a48191f7b89e3523"	"user_1a57f63e762dc86f"	"Spanish"	"final"	"train"	FALSE	26	"B1+"	"B1+"
1398	"essay_2aaded6a9dd1b377"	"prompt_13020c2a757e39d5"	"user_cf40c5eb72b4ea75"	"Arabic"	"final"	"train"	FALSE	33	"A2+"	"A2+"
1399	"essay_63d38fa39f181adb"	"prompt_6e0152cf70e42a3a"	"user_32c25982271b1f06"	"Portuguese"	"final"	"train"	FALSE	9	"B1+"	"B1"
1400	"essay_363764bdd858d10d"	"prompt_046678dfe42e3068"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	18	"C1"	"B2"
1401	"essay_7e4acf1434605953"	"prompt_719435a48902a4b5"	"user_98bb2f91655f3947"	"Portuguese"	"final"	"train"	FALSE	8	"B1+"	"A2+"
1402	"essay_a91d105a7edefeb9"	"prompt_98e191fa5bded725"	"user_98bb2f91655f3947"	"Portuguese"	"final"	"train"	FALSE	10	"A2+"	"A2+"
1403	"essay_afe027036cc334ab"	"prompt_a48191f7b89e3523"	"user_1fb29e27bcd4db4e"	"Arabic"	"final"	"train"	FALSE	32	"B2+"	"B1+"
1404	"essay_535e814228c1ed48"	"prompt_2ef4e350c1009968"	"user_7ee643c4d5190d61"	"Spanish"	"final"	"train"	FALSE	24	"B1"	"B1"
1405	"essay_8e57ac2a2747dd27"	"prompt_9d22a5a9df98ce09"	"user_fbda00f7b534ccd2"	"Portuguese"	"final"	"train"	FALSE	34	"B2+"	"B2"
1406	"essay_b421f0a860c28642"	"prompt_e404501e9bbbc094"	"user_e03d332f4dd621e1"	"Spanish"	"final"	"train"	FALSE	19	"C1+"	"C1"
1407	"essay_f42aaa4853f78be8"	"prompt_40037060180c75db"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	3	"B1"	"A2+"
1408	"essay_2311afba52bb53b7"	"prompt_4671630d1fa03592"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	6	"A2+"	"A2+"
1409	"essay_ce666004a95a8f62"	"prompt_6e0152cf70e42a3a"	"user_f6d69170fb634a9c"	"Polish"	"final"	"train"	FALSE	6	"B1+"	"B1"
1410	"essay_ca7ba5a06b720f09"	"prompt_8e0f8cbbba514658"	"user_d6a0f8cb5cb95fdf"	"Portuguese"	"final"	"train"	FALSE	10	"B1+"	"B2"
1411	"essay_67a310c74d7ffa01"	"prompt_9d22a5a9df98ce09"	"user_a43765f497802ed4"	"Thai"	"final"	"train"	FALSE	15	"C1"	"B2+"
1412	"essay_0321dfd0c12a0baf"	"prompt_82f61f70f00cce70"	"user_b3e5c4363a6f9ec0"	"Persian"	"final"	"train"	FALSE	28	"B2"	"B1+"
1413	"essay_390f659f4c62d659"	"prompt_1a893b704d9d98d4"	"user_530be09fa66ccfac"	"Chinese"	"final"	"train"	FALSE	10	"C2+"	"C1+"
1414	"essay_93dd4fa6684f7adc"	"prompt_58852905890136d4"	"user_6dd491c55be7dbc4"	"Spanish"	"final"	"train"	FALSE	20	"B2+"	"B2"
